obj,src,value
Luis Barragán House and Studio,whc.unesco.org,City of Galle
Luis Barragán House and Studio,www.youtube.com,Mexico City
Luis Barragán House and Studio,www.isnare.com,Mexico City
Agave Landscape and Ancient Industrial Facilities of Tequila,en.wikipedia.org,Jalisco
Agave Landscape and Ancient Industrial Facilities of Tequila,www.tequilatourism.com,Jalisco
Agave Landscape and Ancient Industrial Facilities of Tequila,sites.google.com,Mexico
Central University City Campus of the Universidad Nacional Autónoma de México (UNAM),en.wikipedia.org,Mexico City
Central University City Campus of the Universidad Nacional Autónoma de México (UNAM),whc.unesco.org,Central Province
Central University City Campus of the Universidad Nacional Autónoma de México (UNAM),gobackpacking.com,Mexico City
Central University City Campus of the Universidad Nacional Autónoma de México (UNAM),travel.usnews.com,Central Province
Central University City Campus of the Universidad Nacional Autónoma de México (UNAM),www.gounesco.com,Central Province
Central University City Campus of the Universidad Nacional Autónoma de México (UNAM),www.architravel.com,Central Province
Central University City Campus of the Universidad Nacional Autónoma de México (UNAM),portal.unesco.org,Central Province
Central University City Campus of the Universidad Nacional Autónoma de México (UNAM),www.britannica.com,Mexico City
Protective town of San Miguel and the Sanctuary of Jesús Nazareno de Atotonilco,whc.unesco.org,City of Galle
Protective town of San Miguel and the Sanctuary of Jesús Nazareno de Atotonilco,www.the-world-heritage-sites.com,Guanajuato Region
Protective town of San Miguel and the Sanctuary of Jesús Nazareno de Atotonilco,www.worldheritagesite.org,San Juan
Protective town of San Miguel and the Sanctuary of Jesús Nazareno de Atotonilco,www.mexicoescultura.com,Guanajuato Region
Monarch Butterfly Biosphere Reserve,www.wildlifeworldwide.com,Latin America and the Caribbean
Monarch Butterfly Biosphere Reserve,www.unesco.org,Mexico
Monarch Butterfly Biosphere Reserve,www.tripadvisor.com,Central Region
Monarch Butterfly Biosphere Reserve,www.facebook.com,Mexico
Monarch Butterfly Biosphere Reserve,www.donquijote.org,Mexico City
Camino Real de Tierra Adentro,en.wikipedia.org,Mexico
Camino Real de Tierra Adentro,www.blm.gov,New Mexico
Camino Real de Tierra Adentro,www.nps.gov,the South District
Camino Real de Tierra Adentro,www.rozylowicz.com,India
Camino Real de Tierra Adentro,www.socorrochamber.org,Mexico City
El Pinacate and Gran Desierto de Altar Biosphere Reserve,sic.conaculta.gob.mx,Mexico
El Pinacate and Gran Desierto de Altar Biosphere Reserve,www.tripadvisor.com,Mexico
El Pinacate and Gran Desierto de Altar Biosphere Reserve,geo-mexico.com,Mexico
"Ancient Maya City and Protected Tropical Forests of Calakmul, Campeche",en.wikipedia.org,State of Campeche
"Ancient Maya City and Protected Tropical Forests of Calakmul, Campeche",www.banderasnews.com,State of Campeche
"Ancient Maya City and Protected Tropical Forests of Calakmul, Campeche",unesco-world-heritage.silk.co,Europe and North America
"Ancient Maya City and Protected Tropical Forests of Calakmul, Campeche",www.conservapedia.com,State of Campeche
"Ancient Maya City and Protected Tropical Forests of Calakmul, Campeche",blog.naver.com,State of Campeche
"Ancient Maya City and Protected Tropical Forests of Calakmul, Campeche",www.informea.org,Mexico
"Ancient Maya City and Protected Tropical Forests of Calakmul, Campeche",www.wow.com,Latin America and the Caribbean
Aqueduct of Padre Tembleque Hydraulic System,en.wikipedia.org,Mexico
Aqueduct of Padre Tembleque Hydraulic System,whc.unesco.org,City of Galle
Aqueduct of Padre Tembleque Hydraulic System,www.banderasnews.com,Mexico
Aqueduct of Padre Tembleque Hydraulic System,www.journeymexico.com,Mexico
Aqueduct of Padre Tembleque Hydraulic System,myunesco.net,Mexico
Nan Madol: Ceremonial Centre of Eastern Micronesia,whc.unesco.org,City of Galle
Nan Madol: Ceremonial Centre of Eastern Micronesia,en.wikipedia.org,Asia and the Pacific
Nan Madol: Ceremonial Centre of Eastern Micronesia,www.micronesia.com,Micronesia (Federated States of)
Nan Madol: Ceremonial Centre of Eastern Micronesia,www.unesco.org,Micronesia (Federated States of)
Nan Madol: Ceremonial Centre of Eastern Micronesia,www.gounesco.com,Micronesia (Federated States of)
Nan Madol: Ceremonial Centre of Eastern Micronesia,photography.gseosem.com,Marshall Islands
Nan Madol: Ceremonial Centre of Eastern Micronesia,www.atlasobscura.com,Micronesia (Federated States of)
Orkhon Valley Cultural Landscape,en.wikipedia.org,Mongolia
Orkhon Valley Cultural Landscape,whc.unesco.org,City of Galle
Orkhon Valley Cultural Landscape,orkhonvalley.org,Turkmenistan
Orkhon Valley Cultural Landscape,www.worldheritagesite.org,Mongolia
Orkhon Valley Cultural Landscape,www.toursmongolia.com,Mongolia
Orkhon Valley Cultural Landscape,www.mongolia-trips.com,Mongolia
Orkhon Valley Cultural Landscape,www.gounesco.com,Mongolia
Orkhon Valley Cultural Landscape,en.unesco.org,Mongolia
Petroglyphic Complexes of the Mongolian Altai,whc.unesco.org,Central Province
Petroglyphic Complexes of the Mongolian Altai,www.youtube.com,Mongolia
Petroglyphic Complexes of the Mongolian Altai,www.wikidata.org,Mongolia
Petroglyphic Complexes of the Mongolian Altai,mongolianaltai.uoregon.edu,Mongolia
Petroglyphic Complexes of the Mongolian Altai,whmnet.org,Mongolia
Great Burkhan Khaldun Mountain and its surrounding sacred landscape,whc.unesco.org,Mongolia
Great Burkhan Khaldun Mountain and its surrounding sacred landscape,www.worldheritagesite.org,Mongolia
Great Burkhan Khaldun Mountain and its surrounding sacred landscape,www.travelandleisure.com,Mongolia
Great Burkhan Khaldun Mountain and its surrounding sacred landscape,breiz.positive.pagesperso-orange.fr,Mongolia
Great Burkhan Khaldun Mountain and its surrounding sacred landscape,en.unesco.org,Mongolia
Great Burkhan Khaldun Mountain and its surrounding sacred landscape,www.facebook.com,Mongolia
Durmitor National Park,www.hotels.com,Republic of Montenegro
Durmitor National Park,www.lilistravelplans.com,Republic of Montenegro
Durmitor National Park,www.mapsofworld.com,Republic of Montenegro
Durmitor National Park,www.visit-montenegro.com,Republic of Montenegro
Medina of Fez,wikitravel.org,City of Fez
Medina of Fez,www.moroccoworldnews.com,City of Fez
Medina of Fez,www.booking.com,Morocco
Medina of Fez,www.darelmeniafez.com,City of Fez
Medina of Fez,en.wikivoyage.org,City of Fez
Medina of Fez,en.wikipedia.org,Province of Marrakesh
Medina of Fez,www.tripadvisor.com,City of Fez
Medina of Marrakesh,en.wikipedia.org,Province of Marrakesh
Medina of Marrakesh,www.hoteltravel.com,Province of Marrakesh
Medina of Marrakesh,play.google.com,Province of Marrakesh
Medina of Marrakesh,www.mapsofworld.com,Province of Marrakesh
Medina of Marrakesh,www.booking.com,Province of Marrakesh
Medina of Marrakesh,www.tripadvisor.com,Morocco
Medina of Marrakesh,marrakech-charm-and-chic-hotels.com,Province of Marrakesh
Ksar of Ait-Ben-Haddou,en.wikipedia.org,Morocco
Ksar of Ait-Ben-Haddou,africanworldheritagesites.org,Morocco
Ksar of Ait-Ben-Haddou,ksaraitbenhaddou.com,Morocco
Ksar of Ait-Ben-Haddou,www.kasbah-ait-ben-haddou.com,South Province
Ksar of Ait-Ben-Haddou,www.destinationmoroccotours.com,Morocco
Ksar of Ait-Ben-Haddou,www.youtube.com,Morocco
Ksar of Ait-Ben-Haddou,www.amusingplanet.com,South Province
Medina of Essaouira (formerly Mogador),en.wikipedia.org,Arab States
Medina of Essaouira (formerly Mogador),www.tripadvisor.com,Province of Essaouira
Medina of Essaouira (formerly Mogador),www.morocco.com,Province of Essaouira
Medina of Essaouira (formerly Mogador),www.worldheritagesite.org,Province of Marrakesh
Medina of Essaouira (formerly Mogador),www.gounesco.com,Province of Essaouira
Medina of Essaouira (formerly Mogador),www.essaouira.nu,Province of Essaouira
Medina of Essaouira (formerly Mogador),heindorffhus.motivsamler.dk,Medina of Tétouan
Medina of Essaouira (formerly Mogador),www.pbase.com,Province of Essaouira
Historic City of Meknes,www.morocco.com,Morocco
Historic City of Meknes,www.trip.com,Morocco
Historic City of Meknes,www.worldheritagesite.org,Morocco
Historic City of Meknes,www.youtube.com,Morocco
Historic City of Meknes,www.britannica.com,Morocco
Medina of Tétouan (formerly known as Titawin),en.wikipedia.org,Province of Tétouan
Medina of Tétouan (formerly known as Titawin),whc.unesco.org,Province of Tétouan
Medina of Tétouan (formerly known as Titawin),sites.google.com,Province of Tétouan
Medina of Tétouan (formerly known as Titawin),www.gounesco.com,Medina of Tétouan
Medina of Tétouan (formerly known as Titawin),www.worldheritagesite.org,Province of Tétouan
Medina of Tétouan (formerly known as Titawin),myunesco.net,Morocco
Medina of Tétouan (formerly known as Titawin),www.tripwolf.com,Morocco
Medina of Tétouan (formerly known as Titawin),www.worldreviewer.com,Morocco
Medina of Tétouan (formerly known as Titawin),www.naturallymorocco.co.uk,Medina of Tétouan
Medina of Tétouan (formerly known as Titawin),brunch.co.kr,Province of Marrakesh
Portuguese City of Mazagan (El Jadida),whc.unesco.org,Africa
Portuguese City of Mazagan (El Jadida),kr.fotolia.com,Morocco
Portuguese City of Mazagan (El Jadida),africanworldheritagesites.org,Morocco
Portuguese City of Mazagan (El Jadida),www.timetravelturtle.com,Morocco
Portuguese City of Mazagan (El Jadida),myunesco.net,Morocco
Portuguese City of Mazagan (El Jadida),www.fotolia.com,Morocco
Archaeological Site of Volubilis,whc.unesco.org,City of Galle
Archaeological Site of Volubilis,www.morocco.com,Morocco
Archaeological Site of Volubilis,africanworldheritagesites.org,Morocco
Archaeological Site of Volubilis,www.timetravelturtle.com,Morocco
Archaeological Site of Volubilis,www.travel-exploration.com,Morocco
Archaeological Site of Volubilis,commons.wikimedia.org,Morocco
Archaeological Site of Volubilis,www.ancient-origins.net,Australia
"Rabat, Modern Capital and Historic City: a Shared Heritage",africanworldheritagesites.org,Morocco
"Rabat, Modern Capital and Historic City: a Shared Heritage",www.timetravelturtle.com,Morocco
"Rabat, Modern Capital and Historic City: a Shared Heritage",en.wikipedia.org,Morocco
"Rabat, Modern Capital and Historic City: a Shared Heritage",www.worldatlas.com,Morocco
"Rabat, Modern Capital and Historic City: a Shared Heritage",www.nationsonline.org,Morocco
Island of Mozambique,www.mozambique.co.za,Mozambique
Island of Mozambique,www.mapsofworld.com,Mozambique
Island of Mozambique,en.wikipedia.org,Mozambique
Island of Mozambique,www.air-mad.com,Madagascar
Island of Mozambique,www.wildmadagascar.org,Madagascar
Island of Mozambique,www.accommodationmozambique.co.za,Mozambique
Island of Mozambique,locate.apple.com,United Arab Emirates
Island of Mozambique,www.activityvillage.co.uk,South central part of the island
Pyu Ancient Cities,www.tandfonline.com,Australia
Pyu Ancient Cities,www.nationalgeographic.com,Administrative District of Damascus
Pyu Ancient Cities,independent.academia.edu,Myanmar
Pyu Ancient Cities,www.iseas.edu.sg,City of Galle
Pyu Ancient Cities,www.paperplus.co.nz,Botswana
Pyu Ancient Cities,www.facebook.com,Province of Florida
Twyfelfontein or /Ui-//aes,en.wikipedia.org,Kunene Region
Twyfelfontein or /Ui-//aes,whc.unesco.org,City of Galle
Twyfelfontein or /Ui-//aes,africanworldheritagesites.org,Namibia
Twyfelfontein or /Ui-//aes,www.twyfelfonteinlodge.com,Namibia
Twyfelfontein or /Ui-//aes,www.worldheritagesite.org,Namibia
Twyfelfontein or /Ui-//aes,world-heritage-channel.com,Namibia
Twyfelfontein or /Ui-//aes,www.inside-africa.co.za,Namibia
Twyfelfontein or /Ui-//aes,www.youtube.com,Kunene Region
Namib Sand Sea,www.roughguides.com,South Africa
Namib Sand Sea,www.researchgate.net,Namibia
Namib Sand Sea,en.wikipedia.org,Namibia
Namib Sand Sea,www.namibian.org,Namibia
Namib Sand Sea,www.sciencedirect.com,Africa
Sagarmatha National Park,www.rufford.org,Nepal
Sagarmatha National Park,www.tripadvisor.com,Europe and North America
Sagarmatha National Park,www.scidev.net,South Province
Sagarmatha National Park,www.rareartfinder.com,Nepal
Sagarmatha National Park,www.shutterstock.com,Patagonia Region
Chitwan National Park,www.himalayanhelicopter.com,Nepal
Chitwan National Park,www.wwfnepal.org,Nepal
Chitwan National Park,www.journeysinternational.com,Nepal
Chitwan National Park,www.samratnepal.com,Nepal
Chitwan National Park,www.cuinnepal.com,Nepal
Chitwan National Park,www.researchgate.net,Nepal
"Lumbini, the Birthplace of the Lord Buddha",www.sumeru-books.com,Nepal
"Lumbini, the Birthplace of the Lord Buddha",www.youtube.com,Nepal
"Lumbini, the Birthplace of the Lord Buddha",www.aljazeera.com,Nepal
"Lumbini, the Birthplace of the Lord Buddha",www.nepal-tibet-buddhas.com,Nepal
"Lumbini, the Birthplace of the Lord Buddha",www.nepalmandalatravels.com,Nepal
"Lumbini, the Birthplace of the Lord Buddha",www.exquisitenepal.com,Rupandehi District
Kathmandu Valley ,kathmanduvalley.com.au,India
Kathmandu Valley ,en.wikipedia.org,Nepal
Kathmandu Valley ,wwww.sunrisebank.com.np,Nepal
Kathmandu Valley ,airchem.snu.ac.kr,Kathmandu Valley
Kathmandu Valley ,www.mapsofworld.com,Nepal
Kathmandu Valley ,travel.state.gov,Kathmandu Valley
Kathmandu Valley ,www.autohome.com.np,Kathmandu Valley
Schokland and Surroundings,forum.postcrossing.com,Europe and North America
Schokland and Surroundings,uk.pinterest.com,Spain
Schokland and Surroundings,www.flickr.com,Noordoostpolder
Defence Line of Amsterdam,www.stelling-amsterdam.nl,Netherlands
Defence Line of Amsterdam,whc.unesco.org,Netherlands
Defence Line of Amsterdam,www.tripadvisor.com,Netherlands
Defence Line of Amsterdam,www.iamsterdam.com,Netherlands
Defence Line of Amsterdam,www.timetravelturtle.com,Netherlands
Defence Line of Amsterdam,en.wikipedia.org,Netherlands
"Historic Area of Willemstad, Inner City and Harbour, Curaçao",whc.unesco.org,City of Galle
"Historic Area of Willemstad, Inner City and Harbour, Curaçao",www.worldheritagesite.org,Netherlands
"Historic Area of Willemstad, Inner City and Harbour, Curaçao",www.northsouthtravel.com,Latin America and the Caribbean
"Historic Area of Willemstad, Inner City and Harbour, Curaçao",www.gounesco.com,Europe and North America
"Historic Area of Willemstad, Inner City and Harbour, Curaçao",en.wikipedia.org,Latin America and the Caribbean
"Historic Area of Willemstad, Inner City and Harbour, Curaçao",www.ovpm.org,Netherlands
Ir.D.F. Woudagemaal (D.F. Wouda Steam Pumping Station),whc.unesco.org,Province of Friesland
Ir.D.F. Woudagemaal (D.F. Wouda Steam Pumping Station),www.youtube.com,Province of Friesland
Ir.D.F. Woudagemaal (D.F. Wouda Steam Pumping Station),www.timetravelturtle.com,Lemmer
Droogmakerij de Beemster (Beemster Polder),bezoekerscentrumbeemster.nl,Netherlands
Droogmakerij de Beemster (Beemster Polder),www.ovpm.org,Netherlands
Droogmakerij de Beemster (Beemster Polder),www.tripadvisor.com,Netherlands
Droogmakerij de Beemster (Beemster Polder),www.beemster.net,Netherlands
Seventeenth-Century Canal Ring Area of Amsterdam inside the Singelgracht,whc.unesco.org,City of Galle
Seventeenth-Century Canal Ring Area of Amsterdam inside the Singelgracht,www.informea.org,Netherlands
Seventeenth-Century Canal Ring Area of Amsterdam inside the Singelgracht,www.gounesco.com,Netherlands
Van Nellefabriek,www.mapsofworld.com,Netherlands
Van Nellefabriek,www.smashingmagazine.com,Netherlands
Van Nellefabriek,www.urbanghostsmedia.com,Germany
Van Nellefabriek,everything-everywhere.com,Micronesia (Federated States of)
Van Nellefabriek,www.pinterest.com,Netherlands
Tongariro National Park,www.doc.govt.nz,New Zealand
Tongariro National Park,en.wikipedia.org,New Zealand
Tongariro National Park,www.hostelbookers.com,New Zealand
Tongariro National Park,www.travelguide.co.nz,New Zealand
Te Wahipounamu – South West New Zealand,en.wikipedia.org,Southwest of South Island
Te Wahipounamu – South West New Zealand,www.doc.govt.nz,New Zealand
Te Wahipounamu – South West New Zealand,whc.unesco.org,New Zealand
Te Wahipounamu – South West New Zealand,www.thisismyheaven.com,New Zealand
Te Wahipounamu – South West New Zealand,www.worldheritagesite.org,New Zealand
Te Wahipounamu – South West New Zealand,www.youtube.com,New Zealand
Te Wahipounamu – South West New Zealand,www.teara.govt.nz,New Zealand
Te Wahipounamu – South West New Zealand,www.newzealand.com,New Zealand
Te Wahipounamu – South West New Zealand,www.glaciercountry.co.nz,New Zealand
New Zealand Sub-Antarctic Islands,subantarcticislands.com,New Zealand
New Zealand Sub-Antarctic Islands,en.wikipedia.org,New Zealand
New Zealand Sub-Antarctic Islands,hikingnewzealand.com,New Zealand
New Zealand Sub-Antarctic Islands,www.newzealand.com,New Zealand
New Zealand Sub-Antarctic Islands,en.wikivoyage.org,New Zealand
New Zealand Sub-Antarctic Islands,www.doc.govt.nz,New Zealand
New Zealand Sub-Antarctic Islands,whc.unesco.org,New Zealand
New Zealand Sub-Antarctic Islands,www.heritage-expeditions.com,New Zealand
Ruins of León Viejo,en.wikipedia.org,Department of León
Ruins of León Viejo,vianica.com,Nicaragua
Ruins of León Viejo,www.nicaragua.com,Nicaragua
Ruins of León Viejo,www.viator.com,Province of Cordoba
Ruins of León Viejo,www.tripadvisor.ca,Nicaragua
Ruins of León Viejo,www.tripadvisor.com,Nicaragua
Ruins of León Viejo,www.lonelyplanet.com,Municipality of La Paz Centro
Air and Ténéré Natural Reserves,whc.unesco.org,Africa
Air and Ténéré Natural Reserves,www.lonelyplanet.com,Niger
Air and Ténéré Natural Reserves,earthobservatory.nasa.gov,Niger
